Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Mortgage,Purpose_business loan,Purpose_debt/purchase/other,Purpose_house/wedding/education
836532,1.0,0,18,8.0,344344,0,16,0,0,154968,168036,11223,718,0,0,0,1,0
1002364,5.0,0,11,18.0,683232,0,18,0,1,554290,364648,24976,723,0,1,0,1,0
781964,2.0,0,4,9.6,132484,0,255,0,1,221936,105944,14532,687,0,1,0,1,0
1057293,6.0,0,12,9.0,222838,0,255,0,0,251416,138377,13480,720,1,1,0,1,0
1165811,0.5,0,13,13.9,761596,0,255,0,0,332486,169689,15639,731,0,0,0,1,0
749816,0.5,0,17,24.7,772024,1,32,1,1,339482,424042,11385,674,0,1,0,1,0
1240567,0.5,0,4,11.8,97284,0,255,0,1,265826,78736,19642,709,0,0,0,1,0
1223277,3.0,0,24,20.9,1464452,0,255,0,0,53526,218804,11825,736,0,0,0,0,1
1165811,10.0,0,5,18.3,601788,0,26,0,1,539066,314431,10108,731,0,1,0,1,0
1112412,1.0,0,9,8.0,197560,0,255,0,0,188914,114323,12422,731,0,0,0,1,0
971660,1.0,0,8,19.1,301400,0,255,0,0,265826,249375,15465,733,0,0,0,1,0
1852690,10.0,0,7,16.1,267960,0,14,0,0,386144,160151,23622,740,1,0,0,1,0
1165811,4.0,0,12,10.6,495242,0,255,0,1,187506,8550,382,731,1,1,0,0,1
2393525,9.0,0,14,33.9,463936,0,22,0,0,79816,165471,25531,739,0,0,0,1,0
918517,10.0,0,3,19.8,81070,4,78,4,0,74888,2375,7501,713,0,0,0,1,0
707085,1.0,0,10,14.8,451770,0,18,0,0,263318,232940,12963,738,0,0,0,1,0
1728810,10.0,0,11,25.5,2010646,0,255,0,1,266904,835240,53881,733,0,1,0,1,0
806531,10.0,0,11,19.4,522566,0,34,0,0,177892,190456,7595,718,1,1,0,1,0
474392,6.0,0,8,13.7,127446,0,255,0,0,164230,106894,4190,645,0,0,0,1,0
1463342,10.0,0,7,9.8,236302,0,255,0,0,542322,102866,23901,650,0,0,0,1,0
1165811,2.0,1,18,23.2,322674,1,52,0,0,110528,78299,19797,731,1,1,0,1,0
1545688,0.0,0,13,34.8,1090012,0,41,0,0,185526,192052,39157,743,0,1,0,1,0
1805950,10.0,0,23,29.1,1233760,0,255,0,1,435644,344166,27541,745,1,0,0,1,0
678946,10.0,0,8,14.5,301070,1,72,1,0,162140,84246,10863,714,0,1,0,1,0
2268828,3.0,0,9,6.0,799502,0,255,0,0,214544,102201,16165,742,0,0,0,1,0
1684179,10.0,0,9,15.0,89936,1,32,1,0,60676,20121,22175,682,0,0,0,0,1
1165811,10.0,0,9,15.0,298034,1,14,1,0,230164,93689,15293,731,1,1,0,1,0
1165811,10.0,0,6,20.7,116402,0,15,0,0,44792,91694,9670,731,0,1,0,1,0
1904560,3.0,0,11,11.9,780956,0,255,0,1,771848,127471,7809,646,0,1,0,1,0
1165811,7.0,0,15,31.6,680460,1,57,1,1,322982,88730,25720,731,0,1,0,1,0
1165811,0.0,0,9,19.2,504724,0,20,0,0,438900,377036,23037,731,0,1,0,1,0
164597,7.0,0,17,14.1,2086216,0,20,0,0,100892,129732,582,746,0,0,0,1,0
681302,8.0,0,9,16.0,191532,0,255,0,0,140866,104367,17657,744,0,0,0,1,0
1233898,10.0,1,6,21.9,182490,1,20,0,0,265826,87628,4391,727,0,0,0,1,0
1165811,3.0,0,10,15.0,262526,0,255,0,0,215072,185231,10039,731,0,0,0,1,0
953325,3.0,0,14,15.0,480502,1,59,1,0,220770,150233,15253,742,1,1,0,1,0
385320,3.0,0,11,8.3,76010,0,48,0,0,22308,13053,4592,669,0,0,0,1,0
366662,0.5,0,6,10.2,138578,0,255,0,0,80454,86640,9533,706,0,0,0,1,0
922070,4.0,0,21,14.0,132858,0,255,0,1,313764,96273,8990,669,0,0,0,1,0
1481943,10.0,0,9,21.2,269368,0,47,0,0,347534,209855,29515,688,0,1,0,1,0
1348582,4.0,0,12,11.4,248556,0,16,0,0,211288,167865,11115,736,0,1,0,0,1
1165811,10.0,0,16,15.0,693880,0,5,0,0,238854,242706,19724,731,1,1,0,1,0
424897,0.0,0,8,22.3,989274,0,255,0,0,235928,331493,8427,743,0,0,0,1,0
1456711,10.0,0,8,14.3,414238,0,255,0,1,350482,271529,13960,738,0,1,0,1,0
838413,2.0,0,9,15.2,310794,0,76,0,0,340846,77311,7895,739,0,1,0,1,0
3150998,7.0,0,31,16.3,1114256,0,255,0,1,530684,792946,61182,733,1,1,0,1,0
3818240,10.0,0,13,24.5,1992298,0,43,0,0,368610,206188,32773,746,0,1,0,1,0
1165811,4.0,0,4,12.5,476476,0,41,0,0,88946,19,21,731,1,0,0,1,0
928587,4.0,0,11,18.6,193028,0,67,0,0,184316,117363,18107,717,0,0,0,1,0
1292988,2.0,0,9,18.5,833800,0,26,0,0,223454,604884,13576,737,1,1,0,1,0
1148436,2.0,0,15,18.3,350438,1,13,1,0,315810,135280,28424,682,1,1,0,1,0
1165811,2.0,0,11,19.8,288728,0,255,0,0,156508,136401,5597,731,0,0,0,1,0
1845071,6.0,0,8,10.4,699380,0,46,0,1,787094,175769,10532,714,0,0,0,1,0
1728126,7.0,0,17,37.1,1950674,0,9,0,0,222332,224067,23186,748,0,1,0,1,0
1939748,1.0,0,14,32.5,484858,0,255,0,0,352308,219412,30357,735,0,1,0,1,0
1165811,10.0,0,9,17.7,837760,0,11,0,0,620554,545528,42197,731,0,1,0,1,0
1508049,10.0,0,10,13.7,238436,0,255,0,0,184008,163704,13698,657,1,0,0,1,0
1165811,0.0,0,5,17.3,514360,0,255,0,0,393360,431775,11007,731,1,0,0,1,0
1120050,8.0,0,7,19.7,382096,1,32,1,0,259380,119453,9315,739,0,1,0,1,0
1262417,9.0,0,10,16.0,781088,0,255,0,0,449768,321100,13571,745,0,1,0,1,0
1158088,10.0,0,12,18.1,300520,0,5,0,1,346060,182191,20074,725,0,1,0,1,0
774820,0.5,0,11,12.7,311652,0,255,0,0,134574,187872,4378,730,1,0,0,1,0
1165811,0.5,2,7,18.5,622204,2,47,0,1,716100,438482,10002,722,1,1,0,1,0
1793676,3.0,0,8,20.5,486574,0,63,0,0,223322,148333,18983,739,0,1,0,1,0
1165811,4.0,0,7,6.1,154396,0,13,0,0,250360,85747,7952,731,1,0,0,1,0
2257903,6.0,0,7,14.5,476476,0,41,0,0,178772,0,52496,722,0,0,0,1,0
502740,10.0,0,6,20.4,163460,0,255,0,0,203742,105887,6661,707,0,0,0,1,0
3034528,10.0,0,7,16.0,498762,0,255,0,1,768614,179626,2883,707,1,0,1,0,0
1165811,0.5,0,9,39.7,581680,0,255,0,0,412302,341620,14315,731,0,0,0,1,0
1046463,6.0,0,16,13.0,652146,0,255,0,0,308440,229235,30522,740,1,0,0,1,0
1409325,10.0,0,14,24.7,1085106,0,255,0,0,265826,763781,33119,714,0,0,0,1,0
1123812,1.0,0,8,18.1,815210,0,255,0,0,216876,253460,7848,730,0,1,0,1,0
775124,10.0,0,12,17.3,861212,0,23,0,1,401082,293797,8785,699,0,1,0,1,0
855855,0.5,0,14,21.0,350042,0,255,0,1,422818,262713,19043,645,0,0,0,1,0
5165264,10.0,0,13,37.6,380798,0,16,0,0,265826,217379,61983,703,0,1,0,1,0
1165811,10.0,0,15,21.1,709830,0,255,0,1,778624,553584,43501,731,0,1,0,1,0
1165811,5.0,0,5,16.8,82830,0,68,0,0,313522,62738,15781,731,1,0,0,1,0
962350,9.0,0,6,17.0,135894,0,37,0,0,265826,103056,8581,716,0,0,0,1,0
1165811,4.0,0,15,8.0,518188,0,255,0,0,359172,289997,26767,731,0,0,0,1,0
1121836,6.0,0,10,19.0,1276770,0,255,0,0,265826,6612,4740,748,0,1,0,1,0
1711368,10.0,0,13,16.1,1119976,0,255,0,1,770616,750595,42784,684,1,1,0,1,0
910081,0.5,0,9,15.6,629662,0,255,0,1,418770,384997,16078,694,0,0,0,1,0
1755448,3.0,0,9,18.5,493878,0,73,0,0,357390,284924,14468,735,0,1,0,1,0
285779,9.0,0,9,19.3,251592,1,3,1,0,137324,96045,3072,727,0,0,0,1,0
1235247,9.0,0,22,19.3,645238,0,255,0,0,423038,361095,30778,704,0,1,0,1,0
1124363,10.0,0,13,29.3,632324,0,60,0,0,202026,169841,18552,739,1,1,0,1,0
1165811,9.0,0,9,14.5,476476,0,2,0,0,260810,0,53768,731,0,1,1,0,0
1165811,2.0,0,7,10.6,217096,0,255,0,0,171996,135736,4365,731,0,0,0,1,0
769120,1.0,0,9,32.0,104610,0,45,0,0,155848,67317,7627,712,1,0,0,1,0
1826679,10.0,0,16,15.1,1727264,0,255,0,0,575058,729448,34555,742,0,1,0,1,0
675374,2.0,0,8,14.7,218680,0,255,0,0,129580,50426,2415,736,1,0,0,1,0
1165811,4.0,0,5,19.7,793430,0,19,0,1,347006,170620,3602,731,0,1,0,1,0
1165811,0.0,0,19,51.9,1602524,0,17,0,0,108152,384750,28280,731,0,1,0,0,1
1157898,10.0,0,12,22.6,427020,0,11,0,1,265826,267387,11579,707,0,1,0,1,0
1165811,6.0,0,4,17.3,450428,0,17,0,0,218768,348555,20274,731,0,1,0,0,1
1220123,5.0,0,13,25.1,1105852,0,255,0,1,52162,298927,16502,748,0,1,0,1,0
1030446,10.0,0,10,26.9,734426,1,32,1,0,265826,570855,12623,726,0,1,0,1,0
930164,9.0,0,9,26.3,584540,0,48,0,1,549516,460902,18681,672,1,0,0,1,0
1593207,10.0,0,9,18.1,1054790,0,255,0,0,449944,174895,14870,750,0,1,0,1,0
746168,10.0,0,11,16.6,565378,0,255,0,0,207350,206530,10322,747,0,1,0,1,0
1842829,9.0,0,16,17.7,1961300,0,255,0,0,265826,1170457,50831,732,0,0,0,1,0
451117,2.0,0,9,14.8,226226,0,26,0,0,76186,99636,3741,705,1,1,0,1,0
661618,4.0,0,4,6.8,148346,0,255,0,0,43780,9234,755,728,0,1,0,1,0
1748247,10.0,0,15,16.0,863104,0,27,0,0,678326,308598,32197,656,1,1,0,1,0
1224398,5.0,0,9,10.7,425546,0,255,0,0,474188,293284,20203,693,1,0,0,1,0
1165811,0.0,0,7,35.4,158840,2,63,1,0,102080,38950,2042,731,1,0,0,1,0
1320044,0.5,0,11,10.0,227128,0,10,0,0,117436,132601,9669,717,0,1,0,1,0
1165811,10.0,0,10,21.4,415954,0,255,0,0,219868,131119,10596,731,1,0,0,1,0
785080,2.0,0,11,17.8,383328,0,255,0,0,265826,201286,11403,741,0,0,0,1,0
1165811,5.0,0,15,27.0,1134298,0,255,0,0,217624,88160,21332,731,1,0,0,1,0
1165811,4.0,0,14,15.2,1958198,0,255,0,1,246466,368676,7622,731,1,1,0,1,0
1564080,10.0,0,14,16.4,552046,0,7,0,1,397540,355680,23591,720,0,0,0,1,0
1165811,10.0,0,12,15.2,421058,0,255,0,1,432564,298205,19365,731,1,1,0,1,0
1165811,6.0,0,21,21.4,1176230,0,7,0,0,579370,390070,23883,731,0,0,0,0,1
3103346,0.5,0,7,15.3,32670,0,33,0,1,470404,27531,53274,676,0,1,0,1,0
1165811,10.0,0,9,17.0,423192,1,1,0,1,394504,199918,20410,731,1,1,0,1,0
672657,1.0,0,9,19.7,320540,0,255,0,0,265826,219241,12556,669,0,0,0,1,0
683392,3.0,0,7,10.0,333520,0,255,0,0,149930,126464,9454,751,0,0,0,1,0
1218451,1.0,0,21,10.8,123750,0,72,0,0,151932,93081,24877,737,0,1,0,1,0
1079732,4.0,0,4,15.7,232804,0,46,0,0,265826,101745,9898,743,0,0,0,1,0
5204632,10.0,0,7,18.9,1887710,0,255,0,0,265826,601578,41073,742,0,1,0,1,0
1634494,7.0,0,16,20.0,1038048,0,255,0,1,550176,563008,34188,720,0,0,0,1,0
933774,2.0,0,6,20.2,1285460,0,255,0,0,265826,112119,5641,746,0,1,0,0,1
939740,10.0,0,6,24.4,239404,0,255,0,0,95216,185877,12295,696,1,0,0,0,1
1944080,10.0,0,9,21.7,1202454,0,255,0,0,262812,743546,34832,748,0,1,0,1,0
772749,0.5,0,9,19.6,575124,0,19,0,0,167882,152988,7792,729,0,0,0,1,0
1396082,2.0,0,7,11.8,476476,0,255,0,1,387970,0,9377,743,0,1,0,1,0
1165811,7.0,0,19,12.7,650958,0,255,0,0,445984,312588,23688,731,1,1,0,1,0
1458060,10.0,0,8,12.3,290048,0,74,0,1,297704,88920,1883,711,0,1,0,1,0
1165811,7.0,0,6,8.9,382866,0,255,0,1,270248,116394,8428,731,1,1,0,1,0
1165811,7.0,0,9,38.2,215776,0,41,0,0,326964,142196,17288,731,1,1,0,1,0
1274786,4.0,0,10,9.1,270996,0,27,0,0,165242,105089,8414,721,1,0,0,1,0
664544,10.0,0,8,13.6,308242,0,255,0,0,87934,207100,12238,738,1,0,0,1,0
1165811,4.0,0,5,15.6,116952,1,1,1,0,181984,78679,13160,731,1,0,0,1,0
1845698,1.0,0,16,20.9,500478,1,32,1,0,265826,111511,29993,746,0,1,0,1,0
1390705,2.0,0,9,7.7,210232,0,255,0,0,201278,108946,11184,736,0,1,0,1,0
638723,6.0,0,6,15.9,207702,1,32,1,0,255882,16853,12561,728,1,0,0,1,0
976961,0.0,0,7,15.8,307010,0,255,0,0,265826,69730,15794,751,0,1,0,1,0
1165811,6.0,0,12,13.0,660638,0,255,0,1,439956,89015,11836,731,1,1,0,1,0
1165811,9.0,0,4,15.0,262856,1,32,1,0,96316,72637,2626,731,0,1,0,1,0
672714,0.5,0,18,12.5,776930,0,47,0,1,342408,224105,11660,689,0,1,0,1,0
783788,8.0,0,10,14.0,352176,0,11,0,0,231748,238146,18876,643,0,0,0,1,0
1465128,3.0,0,9,15.4,281292,0,255,0,0,429484,201875,11501,741,0,1,0,1,0
4770425,8.0,0,11,14.0,456170,0,4,0,0,424226,320682,36851,744,0,1,0,1,0
1165811,10.0,0,6,25.2,243760,1,62,1,0,323774,152399,14043,731,0,1,0,1,0
698155,2.0,0,7,15.0,627022,0,255,0,0,262174,257222,5585,741,1,0,0,1,0
1331197,5.0,0,13,13.2,270666,0,7,0,0,279642,111264,25182,705,1,1,0,1,0
1165811,10.0,0,18,27.2,828146,0,255,0,1,521708,446291,22141,731,0,1,0,1,0
763838,3.0,0,17,13.0,360712,0,255,0,0,265826,64182,2406,744,0,0,0,0,1
1008368,0.0,0,14,40.3,758450,0,255,0,0,265826,336680,24033,741,0,1,0,0,1
612902,2.0,0,29,9.8,562628,0,29,0,0,172040,98648,11134,731,0,0,0,1,0
670320,4.0,0,16,10.2,423522,0,255,0,1,319330,209589,7485,668,1,0,0,1,0
465310,1.0,0,16,17.0,503910,0,29,0,0,60346,233263,8608,702,0,0,0,1,0
1874787,10.0,1,12,26.8,744700,1,72,0,0,394702,218025,23591,749,0,1,0,1,0
1165811,1.0,0,7,18.6,376948,0,255,0,0,199386,194674,11077,731,0,1,0,1,0
2078657,6.0,0,7,20.2,918060,0,255,0,0,265826,440838,15122,747,0,1,0,1,0
729315,3.0,0,4,13.8,6556,1,32,0,0,174570,5624,5992,650,1,0,0,1,0
1449073,10.0,2,11,15.4,824340,2,32,0,0,219472,229957,19925,739,0,1,0,1,0
1576924,10.0,0,11,16.9,448800,0,7,0,1,371382,158536,2484,676,0,1,0,1,0
1547512,3.0,0,7,9.9,489874,0,255,0,0,268774,117610,16790,743,0,0,0,1,0
1478067,1.0,0,9,20.1,905014,0,42,0,0,555676,684684,25829,697,0,0,0,1,0
1288675,3.0,0,4,12.6,201784,0,255,0,0,161304,89566,12264,743,0,0,0,1,0
1360191,10.0,0,6,16.4,277068,0,255,0,0,532378,119643,3548,740,1,0,0,1,0
650370,4.0,0,5,7.9,468996,0,255,0,0,107580,132050,5582,748,1,0,0,1,0
1165811,6.0,0,4,22.3,199474,1,32,1,0,221914,153159,6001,731,0,0,0,1,0
898814,0.0,0,7,34.4,1465442,0,255,0,0,265826,816316,13632,700,0,0,0,1,0
1006677,10.0,0,12,17.7,165814,0,255,0,0,124410,95950,23405,717,0,1,0,1,0
1165811,10.0,0,4,22.9,110462,0,53,0,0,196064,91485,11553,731,1,0,0,1,0
960165,7.0,0,11,13.7,231220,2,32,2,0,191224,37544,12082,708,0,0,0,1,0
649344,1.0,0,19,15.6,163262,1,50,1,0,138688,100111,11688,686,0,0,0,1,0
2137025,1.0,0,16,21.6,532752,0,10,0,0,233948,259958,30809,745,0,0,0,1,0
770716,0.5,0,11,15.8,393184,0,255,0,0,223102,106628,9345,750,0,0,0,1,0
1165811,0.0,1,12,24.6,275704,2,32,1,0,107800,92150,16266,731,0,0,0,1,0
4190792,2.0,0,9,15.8,476476,0,65,0,1,754842,0,29335,668,0,0,0,0,1
1165811,8.0,0,11,19.3,192632,1,32,1,0,179146,101479,12861,731,1,0,0,1,0
2802671,8.0,0,30,36.1,1297802,0,21,0,0,265826,574997,46711,646,0,1,0,0,1
578094,3.0,0,12,16.1,461714,0,255,0,1,145024,116831,13393,738,0,0,0,1,0
1034037,8.0,0,9,31.9,326678,1,48,0,0,217690,152646,27057,721,0,1,0,0,1
1165536,10.0,0,15,23.4,909348,0,48,0,0,342782,125647,30595,728,0,1,0,1,0
2103376,8.0,0,8,17.5,949410,0,53,0,0,265826,586264,19456,734,0,0,0,1,0
678794,10.0,0,6,11.3,526240,0,255,0,1,392986,295412,8994,704,1,0,0,1,0
1165811,3.0,0,10,50.0,2998908,0,255,0,0,305448,206188,58788,731,0,0,0,1,0
1165811,10.0,0,16,35.8,829708,0,255,0,0,403612,397689,25416,731,0,0,0,1,0
1165811,2.0,0,15,21.0,416394,1,32,1,0,261646,181963,28523,731,0,1,0,1,0
2753898,10.0,0,11,20.0,426690,0,21,0,1,310618,245062,40620,703,0,0,0,1,0
1390021,8.0,0,9,14.0,583044,0,34,0,0,214610,117325,18997,712,0,1,0,1,0
1448940,0.5,0,10,20.0,1250392,0,12,0,0,268444,387676,19440,733,1,1,0,1,0
1029743,10.0,0,11,14.7,190806,0,7,0,1,265826,124412,25486,714,0,1,0,1,0
2080728,3.0,0,13,21.7,430760,0,31,0,0,178464,312132,27917,701,1,0,0,1,0
983820,1.0,0,6,16.5,476476,0,255,0,0,44682,0,5288,748,0,0,0,1,0
1165811,2.0,0,13,20.4,890714,0,67,0,0,718498,436164,30122,731,1,0,0,1,0
1500088,8.0,0,16,13.5,1186130,0,255,0,0,265826,154679,22376,747,0,0,0,1,0
1165811,10.0,0,7,25.1,211090,1,32,1,0,251922,108661,7999,731,0,0,0,1,0
1165811,0.5,0,7,14.0,296868,0,42,0,1,221496,150765,11637,731,1,0,0,1,0
1165811,7.0,0,25,11.3,365728,1,61,1,0,180620,117173,13093,731,0,0,0,1,0
1146726,9.0,1,5,17.5,92994,1,60,0,0,265826,53390,12232,721,0,1,0,1,0
1165811,6.0,0,3,22.5,476476,0,35,0,0,86724,0,4999,731,0,1,0,1,0
1868460,8.0,0,7,9.9,235884,0,255,0,0,680416,143431,20086,719,0,0,0,1,0
1224873,2.0,0,8,11.3,294734,0,255,0,0,327294,127775,19190,738,0,1,0,0,1
2670963,2.0,0,17,20.7,221430,0,28,0,0,153538,148960,46742,724,0,0,0,1,0
517902,2.0,0,3,7.7,44748,0,255,0,0,267960,19836,10013,737,1,0,0,1,0
1207659,10.0,0,4,23.2,248072,0,255,0,1,430232,30210,11392,702,0,1,0,1,0
441769,0.5,0,5,12.6,49126,0,14,0,0,265826,1824,9535,733,0,0,0,1,0
468597,0.5,0,6,11.2,319000,0,255,0,0,194238,147668,4373,716,0,0,0,1,0
1410180,0.5,0,6,23.6,544104,0,255,0,0,217712,307800,13397,745,0,1,0,1,0
1157499,6.0,0,15,18.0,568480,1,32,1,0,216172,189506,12250,709,0,0,0,1,0
988589,8.0,0,9,22.7,587532,1,18,0,0,220132,184699,13428,733,0,0,0,1,0
853043,10.0,3,4,14.1,76868,3,18,0,0,265826,30400,1855,722,0,0,0,1,0
1063924,10.0,0,7,14.5,585574,0,26,0,0,188144,66747,11260,750,0,1,0,1,0
965675,3.0,0,20,13.7,798534,1,58,1,1,250470,89661,26154,709,1,0,0,1,0
431091,4.0,0,9,8.3,239404,0,255,0,0,48796,87875,8299,724,0,1,0,1,0
349220,10.0,0,5,15.4,101156,0,255,0,0,40436,34770,6926,750,0,0,1,0,0
780596,0.5,0,9,10.0,265364,0,255,0,0,173822,101992,22182,723,0,0,0,1,0
1165811,3.0,0,19,16.6,882200,0,8,0,0,216546,316958,17492,731,0,1,0,1,0
1801751,0.5,0,8,9.5,239470,0,255,0,0,181170,156560,19219,746,0,0,0,1,0
1165811,3.0,0,14,20.5,621104,0,64,0,0,218042,468293,31212,731,0,1,0,1,0
897769,4.0,0,2,17.9,4334,0,255,0,0,43318,3382,7392,708,0,0,0,1,0
1918810,7.0,0,15,16.7,727100,0,23,0,0,348524,292619,17269,731,1,0,0,1,0
1165811,10.0,0,9,26.6,1452000,0,54,0,0,329604,634524,10055,731,0,0,0,1,0
1165811,0.0,0,14,19.6,555522,1,32,1,0,261514,307534,22962,731,0,1,0,1,0
1908170,5.0,0,8,10.1,487300,0,255,0,0,220946,46284,7378,751,0,1,0,0,1
1165811,4.0,0,18,18.8,754336,0,6,0,0,128480,155040,7822,731,1,0,0,1,0
1165811,7.0,0,17,17.1,592196,0,255,0,1,554136,323247,37621,731,1,0,0,1,0
1165811,1.0,0,9,17.1,764126,0,79,0,0,481910,440173,17421,731,0,1,0,1,0
1165811,10.0,0,17,23.2,1381292,0,255,0,0,656172,566637,24925,731,0,1,0,1,0
1097402,7.0,0,15,9.6,57992,0,16,0,1,355014,31654,11797,704,1,0,0,1,0
1035177,3.0,0,11,15.4,662002,0,255,0,1,528484,277856,21911,730,1,1,0,0,1
605796,6.0,0,13,9.4,416636,0,17,0,0,111342,176320,14337,748,1,0,0,1,0
1165811,8.0,0,19,17.2,1040864,0,255,0,0,130614,87191,20869,731,0,1,0,1,0
1193903,10.0,0,11,20.9,292578,1,32,1,0,193424,146566,26166,707,0,1,0,1,0
4831700,2.0,0,15,28.0,722788,0,23,0,0,537086,493753,89789,690,1,1,1,0,0
254410,0.0,0,4,7.8,95128,0,255,0,0,85954,67203,2905,646,1,0,0,1,0
1484584,5.0,0,22,22.9,606100,1,8,1,1,687588,48165,49239,695,1,1,0,1,0
245518,1.0,0,17,9.3,271106,0,255,0,0,112068,125020,6363,718,0,0,0,1,0
1478979,1.0,0,12,13.0,826980,0,255,0,0,593736,208544,36605,746,0,1,0,1,0
1165811,5.0,0,15,19.4,880110,0,255,0,1,750838,478857,35098,731,0,1,0,1,0
1165811,2.0,0,7,25.4,846516,0,2,0,0,222200,676248,31011,745,0,1,0,1,0
1419186,10.0,0,8,25.5,360162,0,61,0,0,270116,12122,390,748,0,0,0,1,0
950190,10.0,0,13,27.6,1032042,0,19,0,1,489588,528561,16359,614,1,0,1,0,0
867996,2.0,0,6,8.2,259006,0,255,0,0,265826,102676,7667,724,0,0,0,1,0
1165811,8.0,0,8,18.5,502436,0,255,0,0,221276,296362,13600,731,0,1,0,1,0
1308853,1.0,0,11,16.6,439384,0,31,0,0,162382,97907,10024,706,0,1,0,0,1
668135,7.0,0,9,9.7,296186,0,255,0,0,254188,203357,10300,731,0,0,0,1,0
1158354,2.0,0,11,23.0,225412,0,14,0,0,223542,153786,27028,730,0,0,0,1,0
775827,3.0,0,9,19.7,537658,0,38,0,0,286220,336642,10215,725,0,0,0,1,0
1683685,6.0,0,16,27.2,1277452,0,9,0,0,647636,240502,16977,737,0,0,0,1,0
1165811,10.0,0,15,25.7,2301662,0,5,0,1,751058,916389,34183,731,0,1,0,1,0
1653266,10.0,0,8,17.0,606408,0,42,0,0,326304,237253,10237,725,0,0,0,1,0
1258712,10.0,0,18,17.9,591338,0,77,0,0,224224,203775,23181,745,0,1,0,1,0
763268,7.0,0,9,25.1,422774,0,255,0,0,76384,345040,12021,701,0,0,0,1,0
1405164,5.0,0,14,11.8,356598,0,255,0,1,445764,292258,27050,699,0,0,0,1,0
985340,0.5,0,16,17.4,798578,0,255,0,0,285230,244834,17982,716,0,0,0,1,0
1165811,7.0,0,7,28.6,855536,0,14,0,0,434500,67982,2627,727,0,0,0,1,0
1165811,10.0,0,14,9.9,444642,0,255,0,0,110770,81415,7845,731,0,1,0,1,0
1968476,10.0,0,12,24.0,412852,1,29,1,0,325622,113734,17880,744,0,1,0,1,0
3785446,2.0,0,11,45.2,537680,0,79,0,1,559086,107730,6845,709,0,1,0,1,0
1165811,4.0,0,10,20.0,109648,1,32,1,0,78980,46968,20841,731,1,0,0,1,0
1508524,8.0,0,11,18.6,421212,0,8,0,0,268730,196441,18228,739,0,1,0,1,0
1365112,6.0,0,6,18.9,221320,0,255,0,0,21472,171456,14106,735,1,0,0,1,0
1165811,10.0,0,15,15.5,472670,0,17,0,0,256476,197163,21989,731,1,0,0,1,0
835772,9.0,0,19,15.2,564828,1,6,1,1,265826,88293,18039,679,0,0,0,1,0
1328803,10.0,0,6,11.4,437162,0,38,0,0,395648,320549,17496,723,0,0,0,1,0
651833,3.0,0,7,13.5,418638,0,255,0,0,265826,97983,13145,740,0,0,0,0,1
1165811,6.0,1,9,27.4,301268,2,32,1,0,108152,83258,16875,731,0,1,0,1,0
1165811,9.0,0,17,12.3,615714,0,21,0,0,391930,185573,11734,731,0,0,0,1,0
1908930,1.0,0,12,15.5,214522,0,35,0,0,221034,128212,54882,738,0,0,0,1,0
1726150,3.0,0,14,15.0,1656380,0,255,0,1,518012,1008501,15535,732,0,1,0,0,1
955719,1.0,0,6,16.2,95502,0,255,0,0,130196,66804,10354,746,1,1,0,1,0
1112868,10.0,0,12,13.5,321970,1,32,1,0,214764,142652,11592,736,0,1,0,1,0
662739,0.0,0,10,16.2,436524,0,24,0,0,131560,137598,8174,748,1,0,0,0,1
1165811,10.0,0,19,16.5,855580,0,255,0,1,433752,387201,26757,731,0,1,0,1,0
1531248,7.0,0,6,15.8,456478,0,31,0,0,132968,250743,12288,745,0,0,0,1,0
1165811,10.0,0,9,18.5,1461834,0,255,0,0,443872,435556,7535,731,0,1,0,1,0
810084,2.0,0,8,23.5,708862,0,255,0,0,110352,509352,11267,737,0,0,0,1,0
1165811,3.0,0,5,18.7,129932,1,10,1,1,259952,69122,13552,731,0,1,0,1,0
1257724,10.0,0,35,14.4,1305546,0,255,0,0,550044,623523,33854,651,1,1,0,1,0
175845,0.0,0,6,17.6,163592,0,255,0,0,60830,74746,3546,658,0,0,0,1,0
1165811,10.0,0,4,28.3,1588928,0,255,0,0,536800,1368,42,731,0,0,0,1,0
1140228,3.0,0,16,16.6,187924,0,33,0,0,265826,8113,24610,739,0,1,0,0,1
1377272,1.0,0,8,28.0,594594,0,255,0,1,374176,256766,6370,733,1,0,0,1,0
679953,6.0,0,8,13.0,449746,0,72,0,1,282348,321993,13883,684,0,0,0,1,0
433295,5.0,0,14,14.5,755150,0,255,0,0,144518,183255,9099,747,1,0,0,1,0
1165811,2.0,0,11,16.7,333630,0,29,0,0,117040,116128,8610,744,1,1,0,1,0
705964,6.0,0,15,21.8,456874,0,78,0,1,399036,314469,11649,703,1,1,0,1,0
712899,2.0,0,5,16.3,293106,0,255,0,1,222662,113411,9981,652,0,0,0,1,0
969627,4.0,0,6,10.2,512204,0,255,0,0,194326,370690,18261,713,1,0,0,1,0
2173372,0.5,0,12,13.2,183216,0,60,0,0,158928,82289,30608,723,0,0,0,1,0
1232910,10.0,0,19,19.6,784366,0,52,0,1,483186,412547,18493,664,1,0,0,1,0
1505408,10.0,0,16,23.6,980408,0,2,0,0,762608,641820,23961,735,0,1,0,1,0
